
﻿🇨🇳卫视高清,#genre#
八大综合台,mitv://ns2.hellotvvod.com:9906/cc59958986a94b24890da991fe02daa8.ts
三立台湾台,mitv://ns2.hellotvvod.com:9906/ddf476f41f794e2290a46f7eecc9055e.ts
三立都会台,mitv://ns2.hellotvvod.com:9906/d35c3c66a2394d9a8e34beaafc32c6d4.ts
东森综合台,mitv://ns2.hellotvvod.com:9906/83aadc1ce583452c8ce5e61c7d34b0b2.ts
超视,mitv://ns2.hellotvvod.com:9906/72274b099c2c48c8847910ec2970d23b.ts
中天综合台,mitv://ns2.hellotvvod.com:9906/c30e91ccdc7246fda4d32219627cacf0.ts
中天娱乐台,mitv://ns2.hellotvvod.com:9906/f89fde09d7c64456b1109f9675b6dddb.ts
东森戏剧台,mitv://ns2.hellotvvod.com:9906/23c5d481a1c04d8e8d01c51f5d9b17bd.ts
八大戏剧台,mitv://ns2.hellotvvod.com:9906/eb2e28d7bacb477391df8f31bb517041.ts
TVBS欢乐台,mitv://ns2.hellotvvod.com:9906/80e84e6fee044e65942de58e5558df3c.ts
纬来戏剧台,mitv://ns2.hellotvvod.com:9906/1341727ca5114ebaa31f8a2d6addd125.ts
高点综合台,mitv://ns2.hellotvvod.com:9906/5ef7efd85dd341248e96fa68f16a59e3.ts
BBC World News,mitv://ns2.hellotvvod.com:9906/3111663d06d349b69c2df597860aa331.ts
Al Jazeera English,mitv://ns2.hellotvvod.com:9906/2933c0d4267044b1b1a4231157bdeb5f.ts
CNBC,mitv://ns2.hellotvvod.com:9906/35f90e1679854741b3187486a8981e7b.ts
Bloomberg TV,mitv://ns2.hellotvvod.com:9906/272e1789dac349de97fccd5d8070b0bb.ts
HITS,mitv://ns2.hellotvvod.com:9906/91f370e752c44d94b8a516ca9054e994.ts
壹电视新闻台,mitv://ns2.hellotvvod.com:9906/3f740a0d73f44a139ea28bf2b365aa8e.ts
年代新闻,mitv://ns2.hellotvvod.com:9906/0b94b2babd86450f980db1ff668969a3.ts
东森新闻台,mitv://ns2.hellotvvod.com:9906/07cfc4d01b3c4068ac92fc95434f4427.ts
中天新闻台,mitv://ns2.hellotvvod.com:9906/ffe8e8fa8e244b32bdec3b38a2f2b7aa.ts
民视新闻台,mitv://ns2.hellotvvod.com:9906/fd4643e7a06540cb9a30c751f260132b.ts
三立新闻台,mitv://ns2.hellotvvod.com:9906/684783b8b2184ee486966066ecfb276c.ts
TVBS新闻台,mitv://ns2.hellotvvod.com:9906/4b77b4e4dd394bc6a869f3283d3c42d7.ts
TVBS,mitv://ns2.hellotvvod.com:9906/8676c2405993453c9d41d4014d3a7481.ts
东森财经新闻台,mitv://ns2.hellotvvod.com:9906/078d0c4531f24463b29579ecd6263d59.ts
非凡新闻台,mitv://ns2.hellotvvod.com:9906/574771e316a048a1bff7bd31e355829c.ts
卫视电影台,mitv://ns2.hellotvvod.com:9906/48e5078c3a954232a6d182ece9409eb7.ts
东森电影台,mitv://ns2.hellotvvod.com:9906/6dbd836f8b5542a1a3054b2487286f19.ts
纬来电影台,mitv://ns2.hellotvvod.com:9906/4c315afe673041a88ee8125bb9caff4a.ts
龙祥电影,mitv://ns2.hellotvvod.com:9906/66704d7827ec46a08907c11e29ab2d30.ts
HBO,mitv://ns2.hellotvvod.com:9906/75ea557adf07436aa61217f9468b54fb.ts
东森洋片台,mitv://ns2.hellotvvod.com:9906/c33490e600e148b79fc7a3ce3dad55b8.ts
AXN,mitv://ns2.hellotvvod.com:9906/7f91dfc2cae44e33946bc663d221c27c.ts
好莱坞电影台,mitv://ns2.hellotvvod.com:9906/4ccf820d465e47f78f5703217cef645a.ts
CINEMAX,mitv://ns2.hellotvvod.com:9906/36471f86b15647c0948bc0975598752c.ts
纬来育乐台,mitv://ns2.hellotvvod.com:9906/62996e6e17b44b89a4aaa378103156cd.ts
纬来体育台,mitv://ns2.hellotvvod.com:9906/0897e131ae134ca2a23447f8b1c23668.ts
ELEVEN体育1台,mitv://ns2.hellotvvod.com:9906/bdd2a8a8ae314ddb8dc8b63ba8b2eb77.ts
纬来日本,mitv://ns2.hellotvvod.com:9906/e04ee36381e54967b1719adb964bc70d.ts
国兴卫视,mitv://ns2.hellotvvod.com:9906/a27ba50463934339bea55b098fd10d3e.ts
FOX,mitv://ns2.hellotvvod.com:9906/47ce38eb89bc47029fc6521f94b56ce8.ts
Z频道,mitv://ns2.hellotvvod.com:9906/da6d6450a3b14c9aad2ac1b8387f6858.ts
Animax,mitv://ns2.hellotvvod.com:9906/47b8321da3884ef2990da7d870dcb770.ts
尼克儿童频道,mitv://ns2.hellotvvod.com:9906/95317efaec2c439d9715c94ca0e73145.ts
MTV,mitv://ns2.hellotvvod.com:9906/5e1eaccb46e9499a92f59e59c490d9a7.ts
八大娱乐台,mitv://ns2.hellotvvod.com:9906/dca32915625c478a8bb977c1fcf05834.ts
三立iNEWS,mitv://ns2.hellotvvod.com:9906/f0bfd3e089974625ae9ec1092d56507f.ts
龙华偶像,mitv://ns2.hellotvvod.com:9906/9aafe8e4d4cc47fbb978e85d19ac0a4d.ts
Arirang,mitv://ns2.hellotvvod.com:9906/10e8045586584a01950286b038d574da.ts
tvN,mitv://ns2.hellotvvod.com:9906/fef103e098ae429b8140ec9e0dc10be7.ts
DW,mitv://ns2.hellotvvod.com:9906/5e3cbc2272774870884f7e84cb693c52.ts
France24,mitv://ns2.hellotvvod.com:9906/1bdd8945ab41450a82209beb77923eaa.ts
非凡商业台,mitv://ns2.hellotvvod.com:9906/d6aa5577e7554c5db9d6a3a37a224386.ts
公视3台,mitv://ns2.hellotvvod.com:9906/88e93a14d9d94a3e98bd84a38913f9ec.ts
大爱2台,mitv://ns2.hellotvvod.com:9906/223ca01e4e8f429da8a159510af39e18.ts
ELTV生活英语台,mitv://ns2.hellotvvod.com:9906/d5ab8780f4b74801b2c8ed675c8e49ec.ts
靖洋卡通Nice Bingo,mitv://ns2.hellotvvod.com:9906/664d5cb7798f443b8fb104e261cd7a1a.ts
靖天卡通台,mitv://ns2.hellotvvod.com:9906/eb98f5782ffc41f6bd2bb1a31eb50eea.ts
达文西频道,mitv://ns2.hellotvvod.com:9906/73fb4c16983c472bb5c7a6946dd30f6d.ts
Nick Jr.,mitv://ns2.hellotvvod.com:9906/cf26154ca9e04f92a38b2572e8b3f1e8.ts
国会频道1,mitv://ns2.hellotvvod.com:9906/114aa7d0a8af4d41992a03cae4003e0d.ts
国会频道2,mitv://ns2.hellotvvod.com:9906/6e061de5d4574debb41706a65e513d3c.ts
MTV Live,mitv://ns2.hellotvvod.com:9906/7c27e4e9f495427986b87f23c4426cbc.ts
Mezzo Live,mitv://ns2.hellotvvod.com:9906/13974c3b753a4b7fa240d7c8697235a7.ts
CLASSICA 古典乐,mitv://ns2.hellotvvod.com:9906/f8a91d76248e443c8847fae81887888d.ts
CMusic,mitv://ns2.hellotvvod.com:9906/32c742738d3949a99963fe5d59613326.ts
TRACE Sport Stars,mitv://ns2.hellotvvod.com:9906/b02bf8302e5e44daa585d4fc21f92e7d.ts
博斯高球,mitv://ns2.hellotvvod.com:9906/de1bd896c5d9476f8344d428264cf268.ts
博斯高球二台,mitv://ns2.hellotvvod.com:9906/ec378e331cd64dbbbbd3730977c04469.ts
博斯网球台,mitv://ns2.hellotvvod.com:9906/2a7084493c204e2b910c6b42b6703e4f.ts
博斯魅力网,mitv://ns2.hellotvvod.com:9906/53b5eef4a40744ac86d35b035f4428b2.ts
博斯无限台,mitv://ns2.hellotvvod.com:9906/f8e5141856a14502bf9581fc546208a1.ts
博斯无限二台,mitv://ns2.hellotvvod.com:9906/05648d7433be4d09bbda906da11c1a84.ts
博斯运动,mitv://ns2.hellotvvod.com:9906/c6bec0d071b841bcbe97b08b6fdfacba.ts
ELEVEN体育2台,mitv://ns2.hellotvvod.com:9906/60ee1e8bf5784b0192c617efa72ffed4.ts
智林体育台,mitv://ns2.hellotvvod.com:9906/26be5742600544b497200980c8599f79.ts
博斯运动二台,mitv://ns2.hellotvvod.com:9906/c024455c614e486793bac3888ea26189.ts
OUTDOOR,mitv://ns2.hellotvvod.com:9906/57df4f3c442d49e79c659e43034273cc.ts
HBO强档巨献,mitv://ns2.hellotvvod.com:9906/2c9d5c349fef48ddb2f61ddb1b9d0282.ts
HBO原创巨献,mitv://ns2.hellotvvod.com:9906/31d8b521b4644dc8867981416006391d.ts
国家地理高画质野生频道,mitv://ns2.hellotvvod.com:9906/8bfc3b40cb5b45a29131165072a56dc4.ts
BBC Earth,mitv://ns2.hellotvvod.com:9906/594be9e29b4043f0ac0f63f9fda1891e.ts
Discovery Asia,mitv://ns2.hellotvvod.com:9906/8639fef6fcd8406283b74198a54d1738.ts
Discovery科学频道,mitv://ns2.hellotvvod.com:9906/2d27efcb3f4c40968ddc552a2aa79ac1.ts
DMAX,mitv://ns2.hellotvvod.com:9906/c48944ac415e4262b50dfc161e539dad.ts
EVE,mitv://ns2.hellotvvod.com:9906/fcf34965b37f4e05a23ffe9ab314b967.ts
HISTORY 2,mitv://ns2.hellotvvod.com:9906/4b1a747fa84f404ea416e5b758cb8525.ts
历史频道,mitv://ns2.hellotvvod.com:9906/dfdf1d8bf3744dd5987ed55f7a52d146.ts
罪案侦缉频道,mitv://ns2.hellotvvod.com:9906/8f3a8581c6924b9b919c157b6e6b5613.ts
BBC Lifestyle,mitv://ns2.hellotvvod.com:9906/9f50eef7954e4184abf891fab616cacb.ts
LUXE TV,mitv://ns2.hellotvvod.com:9906/b3828b39fe6e4f399f3ed16125879042.ts
Lifetime,mitv://ns2.hellotvvod.com:9906/719f0ef992c843f8bcb9977c701e0343.ts
KLT-靖天国际台,mitv://ns2.hellotvvod.com:9906/621636a63b57478da76618a49b53a9db.ts
HGTV居家乐活频道,mitv://ns2.hellotvvod.com:9906/fc0bc391b3b74fa79707bb5662269e78.ts
Love Nature,mitv://ns2.hellotvvod.com:9906/910e573ddce94ce6867253c6ff9cb067.ts
美食星球,mitv://ns2.hellotvvod.com:9906/a51b8f53b033431298135bece8b9f9ce.ts
亚洲美食频道,mitv://ns2.hellotvvod.com:9906/619be40d5bb5431ab151c1cedcb64866.ts
亚洲旅游台,mitv://ns2.hellotvvod.com:9906/4ab319ec18e24a4a9f7533d0b3e7edc3.ts
EYE TV旅游台,mitv://ns2.hellotvvod.com:9906/f114e37cc42f4efc8b4397e87f90f36c.ts
时尚频道,mitv://ns2.hellotvvod.com:9906/69d01661332944138845ae247115f872.ts
好消息2台,mitv://ns2.hellotvvod.com:9906/cf9cc1e152f44ef58980294c5ee0ee0f.ts
三立综合台,mitv://ns2.hellotvvod.com:9906/b4b44c7ad6514789892b9d9fc23aaf69.ts
靖天资讯台,mitv://ns2.hellotvvod.com:9906/263ad3ebdf59476fa7380218b97e0f16.ts
靖天综合台,mitv://ns2.hellotvvod.com:9906/93fc540288ed4f37851e42f628f7f001.ts
靖天育乐台,mitv://ns2.hellotvvod.com:9906/0f53200f667149658f34fb128baf1383.ts
中视经典台,mitv://ns2.hellotvvod.com:9906/bbfa77b17dce4521a1ecc2e8db10d0f4.ts
中视菁采台,mitv://ns2.hellotvvod.com:9906/3ac41c9e546c4e68af75ff51e0b45eb4.ts
TVBS精采台,mitv://ns2.hellotvvod.com:9906/582e5a5a8bc342bd99b82472efcca939.ts
壹电视综合,mitv://ns2.hellotvvod.com:9906/46401ffe19884af7b88d60c4d254d621.ts
纬来精采,mitv://ns2.hellotvvod.com:9906/98d2d2e64b1746a2bb54c6094e352567.ts
ETtoday综合台,mitv://ns2.hellotvvod.com:9906/4b7ebf1824fc461ead279b9e3bf44002.ts
民视第一台,mitv://ns2.hellotvvod.com:9906/c59f5eafb64c429c9898e3c4e7d58826.ts
民视台湾台,mitv://ns2.hellotvvod.com:9906/dd3c39a1f89143d3bb2d6e6ca93649ee.ts
Nice TV靖天欢乐台,mitv://ns2.hellotvvod.com:9906/95f07c5040c14ae890adc21e2bd92d37.ts
八大优频道,mitv://ns2.hellotvvod.com:9906/72cbaab72f444e568cbcca9bd245790d.ts
三立戏剧台,mitv://ns2.hellotvvod.com:9906/b896407696384855bfbaf465158c9244.ts
龙华戏剧,mitv://ns2.hellotvvod.com:9906/55d2ca67746c445dab0299a0e5c9bcf2.ts
靖天戏剧台,mitv://ns2.hellotvvod.com:9906/587b32aa46ee41a4a43335045be79034.ts
靖洋戏剧台,mitv://ns2.hellotvvod.com:9906/4fe5a995a2af415588d1c4516947f9a2.ts
靖天日本台,mitv://ns2.hellotvvod.com:9906/e7713d137980443191b03e865e5777e1.ts
i-Fun动漫台,mitv://ns2.hellotvvod.com:9906/6c6d58adb1324b2a8ea97ba174f74152.ts
韩国娱乐台,mitv://ns2.hellotvvod.com:9906/737dfd0a781a4606938dfb92a6838cd3.ts
星卫娱乐台,mitv://ns2.hellotvvod.com:9906/8f63704507ba4efe9d3bbc00e3ac302c.ts
ROCK Extreme,mitv://ns2.hellotvvod.com:9906/6b92894044cf46c388d761d8e0c513a0.ts
中视新闻台,mitv://ns2.hellotvvod.com:9906/7ce1b4e9c216474a9720b28544d0885b.ts
寰宇新闻台,mitv://ns2.hellotvvod.com:9906/62fda9bfa764471ab7141eded293e2d8.ts
华视新闻,mitv://ns2.hellotvvod.com:9906/87eec684d1674445b679905f561c811b.ts
NHK新闻资讯台,mitv://ns2.hellotvvod.com:9906/f48b6fbf3a2e4e5da782ae835bd0fc3a.ts
美亚电影台HD,mitv://ns2.hellotvvod.com:9906/beb09c716bbc4616a403b76fc9026512.ts
龙华电影,mitv://ns2.hellotvvod.com:9906/7c8f50a7352049b58dfc7bbb78aada8e.ts
星卫HD电影台,mitv://ns2.hellotvvod.com:9906/0542443a632841b5b962af8f287b7e6a.ts
靖天映画,mitv://ns2.hellotvvod.com:9906/60e1851230c042d99ebf62dfff667519.ts
靖天电影台,mitv://ns2.hellotvvod.com:9906/1a0fd7b6170841dc828a63854cdab358.ts
WARNER TV,mitv://ns2.hellotvvod.com:9906/7b91facd11134b7095917ac5f0402711.ts
Star Movies HD,mitv://ns2.hellotvvod.com:9906/fa446f003f054e4f83ceca2daf3d4b92.ts
AMC最爱电影,mitv://ns2.hellotvvod.com:9906/6e97e38cd04648c0b6914dab05e984f3.ts
HBO Family,mitv://ns2.hellotvvod.com:9906/e9cb7612372a42b394e3d4caf56c06c4.ts
CatchPlay电影台,mitv://ns2.hellotvvod.com:9906/2b42588414e34374ae4a92e73e38d0df.ts
CinemaWorld,mitv://ns2.hellotvvod.com:9906/f3b186675b7d4cc994370eb997aaf612.ts
壹电视电影台,mitv://ns2.hellotvvod.com:9906/cfc7f3c6f88641798fd4c57f0ae09f1f.ts
采昌影剧台,mitv://ns2.hellotvvod.com:9906/9cdd18a45e9744a69450580b4f8afa79.ts
佛卫慈悲台,mitv://ns2.hellotvvod.com:9906/f2a918eb71c64d00ab0eb59eddd3e144.ts
TV5Monde,mitv://ns2.hellotvvod.com:9906/6f49b6a4517a41fab67d30e93a1957e7.ts
Cbeebies,mitv://ns2.hellotvvod.com:9906/fb4ea2515b7f464f88387de9c7d6515e.ts
EYE TV戏剧台,mitv://ns2.hellotvvod.com:9906/c74e5eae10bb4f9e9a97e1c0942e421f.ts
台视新闻台,mitv://ns2.hellotvvod.com:9906/b96e51ad47e54f579be39ed930641f8f.ts
寰宇新闻台湾台,mitv://ns2.hellotvvod.com:9906/03d2c89584694399bc9fe412144ad3ca.ts
台视财经台,mitv://ns2.hellotvvod.com:9906/a3240bb0fe124d2ab7b15d511d701cb8.ts
爱尔达综合台,mitv://ns2.hellotvvod.com:9906/8c3ee7f418a54d76bda0cf8d69a2f545.ts
爱尔达影剧台,mitv://ns2.hellotvvod.com:9906/218a6e33c7654d13822f5030422698f9.ts
ROCK Entertainment,mitv://ns2.hellotvvod.com:9906/849f91b0f6d54bbf994da484636b11fe.ts
Dreamworks,mitv://ns2.hellotvvod.com:9906/0756e1854fd646f1b25fb789ca52cc70.ts
TV5MONDE Style 生活时尚,mitv://ns2.hellotvvod.com:9906/aa776aa3c41441d4b7a8d57ee5ea7571.ts
Travel Channel,mitv://ns2.hellotvvod.com:9906/d219b74024294360ac8e4d1e4db22869.ts
影迷数位电影台,mitv://ns2.hellotvvod.com:9906/02351070157d4a33b49a516e4b5b10ca.ts
卫视中文台,mitv://ns2.hellotvvod.com:9906/cb34596f236a4c85a9718367df9e9c9d.ts
爱尔达体育1台,mitv://ns2.hellotvvod.com:9906/595998f4529e4f298cdf3149a33c1437.ts
爱尔达体育2台,mitv://ns2.hellotvvod.com:9906/d277e9d51ec74aea904176f52e2defd9.ts
爱尔达体育3台,mitv://ns2.hellotvvod.com:9906/1e5f5b63d5934513be98a24b106691ff.ts
镜新闻,mitv://ns2.hellotvvod.com:9906/628cf31e0004299e5869953459b77f05.ts
台湾(备),#genre#
爱尔达体育1台(备),mitv://ns2.hellotvvod.com:9906/e8d85cab69554439aa5088770348fb8f.ts
爱尔达体育2台(备),mitv://ns2.hellotvvod.com:9906/ea9010e14e8d4e639d63c896c1170489.ts
爱尔达体育3台(备),mitv://ns2.hellotvvod.com:9906/1d024c698a934e908e98d158b8af0939.ts
民视(备),mitv://ns2.hellotvvod.com:9906/a3df5bd9c0ca413b9dbcd5ecd4156b0f.ts
三立台湾台(备),mitv://ns2.hellotvvod.com:9906/a29da0ffbc6245228464539d31c70c9d.ts
台视(备),mitv://ns2.hellotvvod.com:9906/342f4bfd1dcd46a1b02f12a19aefca70.ts
大爱(备),mitv://ns2.hellotvvod.com:9906/2c806191ae504534a8b08bedf845ea49.ts
中视(备),mitv://ns2.hellotvvod.com:9906/0347f8c4e2a644d0996882770099885f.ts
华视(备),mitv://ns2.hellotvvod.com:9906/c98df565ba804bbf8d7aa1a680d2be20.ts
公视(备),mitv://ns2.hellotvvod.com:9906/a27fc37aa69d48b3944b86ee0c1f7dca.ts
东森新闻台(备),mitv://ns2.hellotvvod.com:9906/5327288e67214c9797f3d3c55b29c279.ts
中国,#genre#
CCTV1,mitv://ns2.hellotvvod.com:9906/04164a440a9f45469024b94a831870b9.ts
CCTV2,mitv://ns2.hellotvvod.com:9906/3fe9445a1f884d09b080c9d50bae0eba.ts
CCTV3,mitv://ns2.hellotvvod.com:9906/298739e879aa44aab6712612a4355904.ts
CCTV4,mitv://ns2.hellotvvod.com:9906/d5fd2568898744fabadafefa01cf4761.ts
CCTV5,mitv://ns2.hellotvvod.com:9906/6dba252bff6c4b3d95cfe35d98463eb8.ts
CCTV5+,mitv://ns2.hellotvvod.com:9906/37bcfcd4835e4ee78c48292db923111b.ts
CCTV6,mitv://ns2.hellotvvod.com:9906/0f2e6de734154892a391395f2b35146d.ts
CCTV7,mitv://ns2.hellotvvod.com:9906/6bb7bfd7063f414f8743d5416924953d.ts
CCTV8,mitv://ns2.hellotvvod.com:9906/aa2b2cf9dac1458ab432b2886b8a7d3a.ts
CCTV9,mitv://ns2.hellotvvod.com:9906/9c97722583da499aaec60739857670f9.ts
CCTV10,mitv://ns2.hellotvvod.com:9906/f08b43e7bcd343dab4b0d682a5465d82.ts
CCTV11,mitv://ns2.hellotvvod.com:9906/93872fd3153d4f4e95349aa44b121d63.ts
CCTV12,mitv://ns2.hellotvvod.com:9906/12716edd716443db9d5e53fe88de3e35.ts
CCTV13,mitv://ns2.hellotvvod.com:9906/d218db0e65ea47738a198d5bc72c0315.ts
CCTV14,mitv://ns2.hellotvvod.com:9906/f805407279d8491592d8a92b1b2e0435.ts
CCTV15,mitv://ns2.hellotvvod.com:9906/901fbf78628845c4ae92e28b761f8cd1.ts
北京卫视,mitv://ns2.hellotvvod.com:9906/eb24d61588b944bf9834c24c6030fd5a.ts
天津卫视,mitv://ns2.hellotvvod.com:9906/e997e4a33bf6499b89afd02e2a369368.ts
河北卫视,mitv://ns2.hellotvvod.com:9906/7fb0979707b44844b7070288096abe1c.ts
黑龙江卫视,mitv://ns2.hellotvvod.com:9906/5fff07fc2e3a4ea1b3ea363b14a996a4.ts
辽宁卫视,mitv://ns2.hellotvvod.com:9906/05a224b91f4642c09d132373d560942c.ts
东方卫视,mitv://ns2.hellotvvod.com:9906/7cd8a377c0594ef4b3ae384fc3441f81.ts
江苏卫视,mitv://ns2.hellotvvod.com:9906/d37df4fc0dd4495aa9ca8e9001a6f720.ts
浙江卫视,mitv://ns2.hellotvvod.com:9906/9efa7eebcd384ba8bcda2d3df02db5ba.ts
江西卫视,mitv://ns2.hellotvvod.com:9906/876f9e99f490468fac1b993648869823.ts
山东卫视,mitv://ns2.hellotvvod.com:9906/42c14cbddd8a48f4a8b50610a9d85255.ts
东南卫视,mitv://ns2.hellotvvod.com:9906/ac4501ed77b8435ea80d81e223655521.ts
湖北卫视,mitv://ns2.hellotvvod.com:9906/5c9c7164816c432e87ec158a29ce7526.ts
湖南卫视,mitv://ns2.hellotvvod.com:9906/72a1cf601895490d9815c61cf01e5fac.ts
深圳卫视,mitv://ns2.hellotvvod.com:9906/004a31292fa7428289abcdb070eced46.ts
广东卫视,mitv://ns2.hellotvvod.com:9906/9730f56f5f354616b95c7979cd4d0af3.ts
广西卫视,mitv://ns2.hellotvvod.com:9906/e99e5a045fb3481f92e804e50e1dc379.ts
重庆卫视,mitv://ns2.hellotvvod.com:9906/70b810a26354484b86db57b3e70b1f42.ts
云南卫视,mitv://ns2.hellotvvod.com:9906/43037401c9314b0a8c43c1e2bb4cbdc7.ts
星空卫视,mitv://ns2.hellotvvod.com:9906/d262eb6f212b422fac54ea8b19d2eb87.ts
广东南方卫视,mitv://ns2.hellotvvod.com:9906/4623af4a8d32456c9d960ab0a51733dc.ts
珠江台,mitv://ns2.hellotvvod.com:9906/ee8d111603e34d738794d3e9d609ee31.ts
金鹰卡通,mitv://ns2.hellotvvod.com:9906/453c81d6d6eb4f358c9b7fce801619d7.ts
魅力足球,mitv://ns2.hellotvvod.com:9906/8d65d3e979d3421ea89fd310fe420b26.ts
新视觉,mitv://ns2.hellotvvod.com:9906/a09607b183f44964a6c746c883149a8a.ts
广东体育,mitv://ns2.hellotvvod.com:9906/5238ddac6c8d4e6bbb4a9db5740c1e9c.ts
CCTV16,mitv://ns2.hellotvvod.com:9906/4b7b5663df9f4ed68905ae02e9797b46.ts
广东影视,mitv://ns2.hellotvvod.com:9906/b09f3b2e16964d5692299e62a3b9d43a.ts
港澳,#genre#
港台電視31,mitv://ns2.hellotvvod.com:9906/8b840eeb2739481098d274368cb121f7.ts
港台电视32,mitv://ns2.hellotvvod.com:9906/5fb3b8fdfb374ac789aaf77bfbc4f224.ts
香港开电视,mitv://ns2.hellotvvod.com:9906/a9370612854846a894f9a885cab40605.ts
﻿翡翠台(备),mitv://ns2.hellotvvod.com:9906/61ab74d2000c56d914e7a7702f0c341f	.ts
J2,mitv://ns2.hellotvvod.com:9906/9ba5239618d241e99ca0e61987ad0e39.ts
无线新闻台(备),mitv://ns2.hellotvvod.com:9906/4179ffc79bf64488a059d73bf058c4d6.ts
无线新闻台,mitv://ns2.hellotvvod.com:9906/a74244a38bc94eb2906a876ce9d70eb0.ts
无线财经·资讯台,mitv://ns2.hellotvvod.com:9906/dee93a6442744a3091e12afaac2cd2f6.ts
ViuTVsix,mitv://ns2.hellotvvod.com:9906/39160023a1684ee897383ade9e189227.ts
ViuTV,mitv://ns2.hellotvvod.com:9906/000e70808ea3473eb5d95e4fe13fe4b4.ts
凤凰中文台,mitv://ns2.hellotvvod.com:9906/10befe0d1286499cbecc03ccf1f8af21.ts
凤凰资讯台,mitv://ns2.hellotvvod.com:9906/95dafddc933e4286a722754851d50f7e.ts
凤凰香港台,mitv://ns2.hellotvvod.com:9906/6623f8a15c6640899f30521c971c587f.ts
TVB星河(粤),mitv://ns2.hellotvvod.com:9906/dc9a40ffad43467dabfba5c3dbd8036d.ts
阳光卫视,mitv://ns2.hellotvvod.com:9906/5ae15997ee7b4f8598ad635a738ad4d5.ts
澳门-MACAU,mitv://ns2.hellotvvod.com:9906/5b2e0046513549d38e79b6ca9477a22c.ts
澳门莲花,mitv://ns2.hellotvvod.com:9906/e992c07d53bb46d3971d90babe5e147d.ts
now新闻台,mitv://ns2.hellotvvod.com:9906/e074cec9413d4983884ba969237444ef.ts
now直播台,mitv://ns2.hellotvvod.com:9906/f52742d3adbe46259071dc4094f0b897.ts
HKC电影台,mitv://ns2.hellotvvod.com:9906/59321f2f03974de9a411618c99057ecd.ts
凤凰电影台,mitv://ns2.hellotvvod.com:9906/ec5a19ad2f204f319cac7b7d02a3371b.ts
HKC新闻台,mitv://ns2.hellotvvod.com:9906/4c326abd969e4990b00ca11cb055286a.ts
HKC财经资讯台,mitv://ns2.hellotvvod.com:9906/f14771b92dc64e628511854739fec159.ts
HKC 18,mitv://ns2.hellotvvod.com:9906/d3eb78103c5a43f88a4e36bfd17f5cf7.ts
HKC 603,mitv://ns2.hellotvvod.com:9906/1953bb2f7aee4480b0df3d5b2a7c38b0.ts
HKC體育台,mitv://ns2.hellotvvod.com:9906/4499f5d280624f5e8d90aab393e7d2df.ts
HKC Sports Plus 1,mitv://ns2.hellotvvod.com:9906/683e53c2799143318f2b30601b2cc224.ts
HKC综合娱乐台,mitv://ns2.hellotvvod.com:9906/17112e5ca5e7410291080fd7120ebd84.ts
TVB娱乐新闻台,mitv://ns2.hellotvvod.com:9906/76c51c3849e44a508e6f239c72fcddb2.ts
翡翠台,mitv://ns2.hellotvvod.com:9906/dd193c43d8d144a789e332fef764857b.ts
TVB经典台,mitv://ns2.hellotvvod.com:9906/cac20e8b0588407e8a93377cc557c044.ts
Thrill,mitv://ns2.hellotvvod.com:9906/b67aa79ac1bf493db4935705df4ed033.ts
明珠台,mitv://ns2.hellotvvod.com:9906/ac00aa71db8746768272c1b233aa2830.ts
18台,mitv://ns2.hellotvvod.com:9906/bc7424c9517c48938ec0ad8b8d824f8a.ts
爆谷星影台,mitv://ns2.hellotvvod.com:9906/abdd87ae723043f7818b0d79abfab519.ts
美亚电影台(粤语),mitv://ns2.hellotvvod.com:9906/75339441b06a447c9c5af39a86aacf3f.ts
Hands Up,mitv://ns2.hellotvvod.com:9906/a0914b9ba8fb494e917d008e0f45cc3b.ts
粤语片台,mitv://ns2.hellotvvod.com:9906/8df75ca890094458966f4d729a8a8480.ts
亚洲剧台,mitv://ns2.hellotvvod.com:9906/23ff3aecd0514b84950b5f638662a257.ts
功夫台,mitv://ns2.hellotvvod.com:9906/197f2ee5157549a1977c6862b6c6dcc4.ts
直播台,mitv://ns2.hellotvvod.com:9906/b144e848d760477094b90434cf9688f7.ts
爆谷台,mitv://ns2.hellotvvod.com:9906/838952ce5f60497e967f718141a741db.ts
马来西亚,#genre#
CNN,mitv://ns2.hellotvvod.com:9906/5ae877d0e1b94ca9af3eb8c2810b5f6a.ts
TV1,mitv://ns2.hellotvvod.com:9906/a6d112c6afa3482f8cbaeb2e345baa4f.ts
TV2,mitv://ns2.hellotvvod.com:9906/4669e2d30b324c7e9501d070f50d1e29.ts
TV3,mitv://ns2.hellotvvod.com:9906/3987b9d1357b46bab616f4b894dea343.ts
NTV7,mitv://ns2.hellotvvod.com:9906/3a56943ba6374dd7b17322ab24895979.ts
8TV,mitv://ns2.hellotvvod.com:9906/41cb5e3b4ea34944bb17cc090cfa9b78.ts
TV9,mitv://ns2.hellotvvod.com:9906/85942ed0fdc742cda28d34c482f2ba75.ts
Astro Ria HD,mitv://ns2.hellotvvod.com:9906/d60c9f9506264aec9cc4cb458211b95d.ts
Astro Prima HD,mitv://ns2.hellotvvod.com:9906/ad4d934b41f54d828ebf36f985207d9a.ts
Astro Oasis HD,mitv://ns2.hellotvvod.com:9906/28222de5f30e42bc92504883884644ba.ts
Astro Warna HD,mitv://ns2.hellotvvod.com:9906/77eee94341084221bba9bb4c6527d663.ts
